table_name,column_name,lngdsc,comtyp,length,null_flg,pk_flg,ident_flg,column_comment
invlod,load_attr3_flg,Load Attribute 3,I,4,False,False,False,The third load attribute. A load attribute is a configurable flag field to indicate attributes of a load such as the load being wrapped.
invlod,load_attr4_flg,Load Attribute 4,I,4,False,False,False,The fourth load attribute. A load attribute is a configurable flag field to indicate attributes of a load such as the load being wrapped.
invlod,load_attr5_flg,Load Attribute 5,I,4,False,False,False,The fifth load attribute. A load attribute is a configurable flag field to indicate attributes of a load such as the load being wrapped.
invlod,no_loc_putaway,No Location Putaway Flag,I,4,False,False,False,This column is a flag that denotes if this pallet failed to find a location when doing putaway.
invlod,completed_receiving_date,Receipt Confirmation Date,D,14,True,False,False,Date the receiving of this load was completed.
invlod,est_time,Estimated Goal Time,I,4,True,False,False,Labor Estimate (Seconds).
invlod,lodlen,Load Length,F,8,True,False,False,The Load length.
invlod,lodwdt,Load Width,F,8,True,False,False,The Load width.
invlod,no_of_boxes,Number of Cases,I,4,True,False,False,No of cases on the load.
invlod,est_lodwgt,Estimated Load Weight,F,8,True,False,False,This field is used to store the system estimated weight of the pallet that this entry represents.
invsub,subnum,Sub-LPN,S,30,False,True,False,Uniquely identified invsub record.
invsub,lodnum,LPN,S,30,False,False,False,Identifies which inventory load (invlod) record this subload is attached to.
invsub,subwgt,Sub-Load Weight,F,8,True,False,False,"In systems where scales are available, this field may be used to store the physical weight of the case that this invsub entry represents."
invsub,prmflg,Permanent Load/Sub,I,4,True,False,False,"Set if this is a 'permanent' subload.  Permanent subloads are used throughout the system when it is necessary to provide a container to attach details to.  Additionally, in systems utilizing totes, they are represented as 'perm subloads'"
invsub,phyflg,Physical Case,I,4,True,False,False,"This will be set to 1 if this invsub record represents a physical case in the system.  In this case, the subnum will be set to the external labeling on the physical case."
invsub,mvsflg,Movable Sub-Load,I,4,True,False,False,"This is used to indicate if this subload entry may be moved.  In the case where permanent subloads are used to provide places to attach inventory, it is seldom desired that those permanent subs be allowed to move."
invsub,ctnflg,Cartonized,I,4,True,False,False,This will be set if this sub was created as a result of a cartonization or overpack operation.
invsub,idmflg,Inhibit Detail Move,I,4,True,False,False,"This flag will be set if details are not allowed to move out from under this subload.  When serialized product is tracked in a facility, it is sometimes desired to disable details from moving out of a serialized, physical case."
invsub,distro_ctnopn_flg,Put To Store Carton Open,I,4,True,False,False,The flag to show whether the put to store Carton is open or not.
invsub,wrkref,Work Task,S,12,True,False,False,"If this subload represents a cartonized or overpacked case,  and the case was picked against a work reference, the wrkref field will map back to the pckwrk_hdr/pckwrk_dtl tables  to indicate which KIT pick this subload was picked against."
invsub,tagdev,Tagged Device,S,20,True,False,False,Used so that RF can tag cases for later operations.
invsub,adddte,Date Added,D,14,True,False,False,Set to the date and time this invsub entry was added to the system.
invsub,lstmov,Last Move Date,D,14,True,False,False,The last date/time this subload was moved.
invsub,lstdte,Last Activity Date/Time,D,14,True,False,False,Last date/time activity occurred on this subload.
invsub,lstcod,Last Activity Code,S,20,True,False,False,Last activity code on this subload.
invsub,lst_usr_id,Last User,S,40,True,False,False,Last user which performed an activity on this subload.
invsub,subucc,Sub-Load UCC Code,S,20,True,False,False,"If UCC128 processing is installed and this case receives a UCC128 shipping label, then this field will be filled in with the value of that label."
invsub,uccdte,UCC Date,D,14,True,False,False,The date/time the UCC128 shipping label was applied.
invsub,subtag,Case Tag,S,40,True,False,False,The RFID tag associated to carton
invsub,sub_tagsts,Case Tag Status,S,40,True,False,False,Carton RFID Tag Status
invsub,asset_typ,Handling Unit Type,S,30,True,False,False,Asset Type - Identifies the asset type for this sub
invsub,est_subwgt,Estimated Sub-Load Weight,F,8,True,False,False,This field is used to store the system estimated weight of the case that this invsub entry represents.
invsub,u_version,Version,I,4,True,False,False,The version number
invsub,ins_dt,Inserted Date,D,14,True,False,False,The date the row was inserted
invsub,last_upd_dt,Last Updated Date,D,14,True,False,False,The date the row was last updated
invsub,ins_user_id,Inserted User,S,40,True,False,False,The user id of the person who created the row
invsub,last_upd_user_id,Last Updated User,S,40,True,False,False,The user id of the person who updated the row most recently
invsum,stoloc,Location,S,20,False,True,False,Storage Location.  Used when specifying product criteria for future holds.
invsum,prtnum,Item Number,S,50,False,True,False,Item Number.  Used when specifying product criteria for future holds.
invsum,prt_client_id,Item Client ID,S,32,False,True,False,The client which owns the item number.
invsum,wh_id,Warehouse ID,S,32,False,True,False,Warehouse Id.
invsum,arecod,Area,S,10,False,False,False,Area Code.  Used when specifying product criteria for future holds.
invsum,invsts,Inventory Status,S,4,True,False,False,Inventory Status.  Used when specifying product criteria for future holds.
invsum,untpak,Units Per Pack,I,4,False,False,False,"Units per pack of the component to be consumed.  If set to 0, there is no restriction."
invsum,untcas,Units Per Case,I,4,False,False,False,"Units per case of the component to be consumed.  If set to 0, there is no restriction."
invsum,untpal,Units Per Pallet,I,4,False,False,False,Unit Per Pallet
invsum,untqty,Unit Quantity,I,4,False,False,False,Unit quantity of finished good produced.
invsum,comqty,Committed Quantity,I,4,False,False,False,Committed Quantity
invsum,pndqty,Pending Quantity,I,4,False,False,False,Pending quantity to locaton
invsum,com_catch_qty,Committed Catch Quantity,F,8,True,False,False,Committed catch quantity.
invsum,catch_qty,Catch Quantity,F,8,True,False,False,Current catch quantity.
invsum,olddte,Old Date,D,14,False,False,False,Date of old inventory
invsum,newdte,New Date,D,14,False,False,False,Date of new inventory
invsum,old_expire_dte,Old Expiration Date,D,14,True,False,False,Expiration date of the old inventory
invsum,new_expire_dte,New Expiration Date,D,14,True,False,False,Expiration date of the new inventory
invsum,old_inv_attr_dte1,Oldest Inventory Attribute Date 1,D,14,True,False,False,Inventory atttribute Date1 date of the old inventory
invsum,new_inv_attr_dte1,Newest Inventory Attribute Date 1,D,14,True,False,False,Inventory atttribute Date1 date of the new inventory
invsum,old_inv_attr_dte2,Oldest Inventory Attribute Date 2,D,14,True,False,False,Inventory atttribute Date2 date of the old inventory
invsum,new_inv_attr_dte2,Newest Inventory Attribute Date 2,D,14,True,False,False,Inventory atttribute Date2 date of the new inventory
invsum,u_version,Version,I,4,True,False,False,The version number
invsum,ins_dt,Inserted Date,D,14,True,False,False,The date the row was inserted
invsum,last_upd_dt,Last Updated Date,D,14,True,False,False,The date the row was last updated
invsum,ins_user_id,Inserted User,S,40,True,False,False,The user id of the person who created the row
invsum,last_upd_user_id,Last Updated User,S,40,True,False,False,The user id of the person who updated the row most recently
invsum,rowid,Row ID,I,4,False,False,True,
locmst,stoloc,Location,S,20,False,True,False,Uniquely identifies the storage location.
locmst,wh_id,Warehouse ID,S,32,False,True,False,Warehouse ID - The warehouse where the aisle is located.
locmst,arecod,Area,S,10,False,False,False,Defines the area to which this location belongs.
locmst,loccod,Location Capacity Code,S,1,True,False,False,"Specifies if locations are tracked at a unit quantity (Q), volume(V), length (L), case dimension(C) or pallet footprint(P) level."
locmst,locsts,Location Status,S,1,False,False,False,"Current disposition of the location.  One of:  Full (F), Partial (P), Empty (E) or Inventory Error (I)."
locmst,velzon,Velocity,S,1,False,False,False,The velocity zone of the location.
locmst,aisle_id,Aisle,S,20,True,False,False,Aisle ID - A collection of locations in a row.
locmst,trvseq,Travel Sequence,S,20,True,False,False,"The relative distance between locations, the travel sequence is during work management to find the closest location to an idle user."
locmst,sto_seq,Storage Sequence,S,20,True,False,False,Storage Sequence is used to influence how locations are ordered when they are considered for inbound inventory during Putaway.
locmst,rescod,Shipping Resource Code,S,200,True,False,False,"Used to path inventory through processing locations.  The resource code is a mechanism by which that location is reserved for product matching the rescod.  For example, in a shipment staging lane, the rescod is often set to the carcod."
locmst,bay,Bay,S,30,True,False,False,The bay the location belongs to.
locmst,lvl,Level,S,20,True,False,False,The level in the rack the location is on.
locmst,locpos,Location Position,S,30,True,False,False,The position of the location respective to it's level.
locmst,lochgt,Location Height,F,8,True,False,False,"This represents the hgt (in the same units as used on the ftpmst table) of product that the loc will tolerate.  This is evaluated on a per storage request.  For example, in a pallet racking example, the lochgt may be set to 90 (inches)."
locmst,loclen,Location Length,F,8,True,False,False,This field is currently NOT used for storage selection or volume calculation purposes and is only used during 3PL Billing operations.
locmst,locwid,Location Width,F,8,True,False,False,This field is currently NOT used for storage selection or volume calculation purposes and is only used during 3PL Billing operations.
locmst,dck_acc_cod,Dock access code,S,30,True,False,False,Dock access code.
locmst,locvrc,Verification Code,S,20,True,False,False,"A 'checksum' or alternate identifier which may be used to identify the location.  This is often used in facilities where locations may not be able to be labeled and it is desired to provide an alternate, easy to type, name for the loc."
locmst,maxqvl,Maximum Capacity,F,8,False,False,False,"The loccod will indicate what this number actually means (in terms of volume, pallets, etc...).  This represents the maximum storage capacity of the location."
locmst,curqvl,Used Capacity,F,8,False,False,False,"Much the same as maxqvl, this field is used to indicate the currently used capacity in a location."
locmst,pndqvl,Pending Capacity,F,8,False,False,False,"Much the same as the other 'qvl' numbers, this field is used to indicate how much capacity is pending storage to the location."
locmst,trfpct,Top-Off Replenishment Percent,I,4,True,False,False,Indicates what percentage of the maxqvl should be used when performing top-off replenishments.  A value of 0 will indicate 100%.  50 will indicate half full.  This can be useful if it is desired to 'overfill' a loc during repl process
locmst,erfpct,Emergency Replenishment Percent,I,4,True,False,False,"Much the same as trfpct, this field indicates the percentage of maxqvl which should be used during emergency replenishment operations."
locmst,esc_type,Escalation Type,S,40,True,False,False,Escalation Type - Location capacity escalation type.
locmst,esc_thr,Escalation Threshold,F,8,True,False,False,Escalation Threshold - Escalation Threshold
locmst,useflg,Location Usable,I,4,True,False,False,"This flag indicates that the location is usable.  If set to false, future allocations and stores are disabled at this location."
locmst,stoflg,Storable,I,4,True,False,False,This flag indicates that the location is available for storage operations.
locmst,pckflg,Pickable,I,4,True,False,False,This flag indicates that the location is available for picking (allocation) operations.
locmst,repflg,Replenishment,I,4,True,False,False,This flag indicates that the location may be replenished.
locmst,asgflg,Assignment,I,4,True,False,False,"This flag indicates that this loc is permanently assigned. In processing area, it applies to rescod value that is set. In normal sto. areas, it indicates itmnum is assigned to loc. STORE-ASG-LOC policies tells the item that is assigned"
locmst,cipflg,Count In Progress,I,4,True,False,False,This flag indicates that there is a count in-progress at this location.
locmst,cntseq,Count Sequence,S,20,True,False,False,"Much like travel sequence, this field is used to sequence counting activities."
locmst,numcnt,Number of Counts,I,4,False,False,False,Operational column used to track the number of counts performed during a particular cycle.  Used when location based cycle counting is in effect.
locmst,abccod,ABC Code,S,1,True,False,False,Used to schedule location based cycle counts much in the same was as the itmmst.abccod is used.
locmst,cntdte,Count Date,D,14,True,False,False,Date location was last counted.
locmst,devcod,Device Code,S,20,True,False,False,Label device which is closest to this location.
locmst,lokcod,Location Lock Code,S,20,True,False,False,Used to indicate that this loc is locked for processing.  Often used by operational programs such as order overpack operations to indicate that a work station is processing a particular lane - this prevents collisions during processing.
locmst,locacc,Location Access,S,30,True,False,False,Used to indicate that special vehicle access is necessary to get to this location.  This is used by the work manangement system to ensure that work is only sent to devices if the device can access the location.
locmst,voc_chkdgt,Voice Check Digit,S,5,True,False,False,Voice Check Digit - This will be a short code that will be used in voice to identify a location.
locmst,voc_chkdgt_2,Voice Check Digit 2,S,5,True,False,False,"Voice Check Digit 2 - This will be a short code that will be used in voice to identify a location in addition to the standard Check Digit, used when the check digit rotation policy is configured."
locmst,voc_chkdgt_3,Voice Check Digit 3,S,5,True,False,False,"Voice Check Digit 3 - This will be a short code that will be used in voice to identify a location in addition to the standard Check Digit, used when the check digit rotation policy is configured."
locmst,lstdte,Last Activity Date/Time,D,14,True,False,False,Last date/time activity occurred at this location.
locmst,lstcod,Last Activity Code,S,20,True,False,False,Last activity code at this location.
locmst,lst_usr_id,Last User,S,40,True,False,False,Last user which performed an activity at this location.
locmst,slotseq,Slotting Sequence,S,20,True,False,False,"Much like travel sequence, this field is used to sequence locations for slotting purposes."
locmst,perm_asgflg,Permanently Assigned,I,4,True,False,False,Permanent Assignment - indicates whether or not the asgflg will get toggled on/off when a storage assignment policy is removed
locmst,cnt_zone_id,Count Zone,I,4,True,False,False,Unique identifier for the count zone.
locmst,pck_zone_id,Picking Zone,I,4,True,False,False,Unique identifier for picking zone.
locmst,sto_zone_id,Storage Zone,I,4,True,False,False,Unique identifier for storage zone.
locmst,mov_zone_id,Movement Zone,I,4,True,False,False,Unique identifier for movement zone.
locmst,wrk_zone_id,Work Zone,I,4,True,False,False,Unique identifier for work zone.
locmst,loc_typ_id,Location Type,I,4,False,False,False,Unique identifier for location type.
locmst,of_lvl_unit,,I,4,False,False,False,"Overflowed Level Unit - The number of level units overflowed by previous location, for example, if a location contains 3 level units then the range of this column will be from 0 to 3."
locmst,section,Section,S,50,True,False,False,MRM field - The section of the warehouse where this location is located.
locmst,x,X,S,20,True,False,False,MRM field - The X coordinate of the location.
locmst,y,Y,S,20,True,False,False,MRM field - The Y coordinate of the location.
locmst,z,Z,S,20,True,False,False,MRM field - The Z coordinate of the location.
locmst,attr1,Attribute 1,S,50,True,False,False,MRM field - Generic attribute.
locmst,attr2,Attribute 2,S,50,True,False,False,MRM field - Generic attribute.
locmst,attr3,Attribute 3,S,50,True,False,False,MRM field - Generic attribute.
locmst,attr4,Attribute 4,S,50,True,False,False,MRM field - Generic attribute.
locmst,attr5,Attribute 5,S,50,True,False,False,MRM field - Generic attribute.
locmst,basepoint_id,Base Point ID,S,32,True,False,False,The base point used for mapping the RFID location coordinates.
locmst,top_left_x,Top Left X,F,8,True,False,False,The top left x coordinate of the RFID location relative to it's the base point.
locmst,top_left_y,Top Left Y,F,8,True,False,False,The top left y coordinate of the RFID location relative to it's the base point.
locmst,top_right_x,Top Right X,F,8,True,False,False,The top right x coordinate of the RFID location relative to it's the base point.
locmst,top_right_y,Top Right Y,F,8,True,False,False,The top right y coordinate of the RFID location relative to it's the base point.
locmst,bottom_left_x,Bottom Left X,F,8,True,False,False,The bottom left x coordinate of the RFID location relative to it's the base point.
locmst,bottom_left_y,Bottom Left Y,F,8,True,False,False,The bottom left y coordinate of the RFID location relative to it's the base point.
locmst,bottom_right_x,Bottom Right X,F,8,True,False,False,The bottom right x coordinate of the RFID location relative to it's the base point.
locmst,bottom_right_y,Bottom Right Y,F,8,True,False,False,The bottom right y coordinate of the RFID location relative to it's the base point.
locmst,border_pad,Border Padding,F,8,True,False,False,The value by which the four sides of the location will be extended to define an alternate border.
locmst,auto_mov_flg,Auto-Move,I,4,False,False,False,Location is configured to allow auto move by RFID processing.
locmst,slot_id,Slot Id,S,20,True,False,False,Slot ID represents a grouping of dock doors in a dock. A dock can contain multiple slots and a slot can contain multiple doors. This is used to support appointments being added by the TM system.
locmst,def_maxqvl,Default Maximum Capacity,F,8,False,False,False,Default Max QVL
locmst,u_version,Version,I,4,True,False,False,The version number
locmst,ateseq,Allocate to Empty Sequence,I,4,False,False,False,Allocate to Empty Sequence is used to sort locations having ATEflg set for their respective area while allocating inventory .Lesser the value higher the priority.
locmst,atedte,Allocate to Empty Date,D,14,True,False,False,Date when the inventory in location having the ATEflg set for its respective area was first Allocated.
locmst,ins_dt,Inserted Date,D,14,True,False,False,The date the row was inserted
locmst,last_upd_dt,Last Updated Date,D,14,True,False,False,The date the row was last updated
locmst,ins_user_id,Inserted User,S,40,True,False,False,The user id of the person who created the row
locmst,last_upd_user_id,Last Updated User,S,40,True,False,False,The user id of the person who updated the row most recently
locmst,cntbck_ena_flg,Count Back Flag,I,4,True,False,False,"If this flag is set, the location supports countback."
locmst,prdlin,Production Line,S,20,True,False,False,The Production Line that the production station belongs to.
locmst,stgloc,Staging Location,S,20,True,False,False,Staging Location assigned to the production station. This is only useful if prdlin is set.
locmst,rcv_rescod,Receiving Resource Code,S,200,True,False,False,This will reserve the location for inbound product matching the value(trknum or invnum).
locmst,pal_stck_rst,Pallet Stack Restriction,S,40,False,False,False,Pallet Stack Restriction.
locmst,maxwgt,,F,8,False,False,False,Maximum Weight - The maximum weight allowed in location before planned and actual inventory movement is restricted.
locmst,lvl_typ_id,,S,15,True,False,False,The level type that the location is on.
locmst,billing_flg,,I,4,True,False,False,Indicates whether the location is to be included in Billing Storage calculations
locmst,prtadr,Printer Address,S,10,True,False,False,Printer Address
locmst,lbl_prtadr,Label Printer Address,S,10,True,False,False,Label Printer Address
locmst,min_lvl_unit,,I,4,False,False,False,Minimum Level Unit - The minimum level units of inventory which can fit in at that moment for allocate location
locmst,max_lvl_unit,,I,4,False,False,False,Maximum Level Unit - The maximum level units of inventory which can fit in at that moment for allocate location
pckwrk_dtl,wrkref_dtl,Work Task Detail,S,15,False,True,False,This uniquely identifies a single record on the pick work detail table.
pckwrk_dtl,wrkref,Work Task,S,12,False,False,False,This uniquely parent identifies of record.
pckwrk_dtl,cmbcod,Combination Code,S,10,False,False,False,Multiple picks may be tied together via a single combination code.
pckwrk_dtl,wh_id,Warehouse ID,S,32,False,False,False,Warehouse ID - the warehouse in which the inventory is to be received.
pckwrk_dtl,client_id,Client ID,S,32,True,False,False,Client ID
pckwrk_dtl,dstloc,Destination Location,S,20,True,False,False,"The destination location for depositing the inventory, trailer or whatever entity the work is designed to accomplish."
pckwrk_dtl,dst_mov_zone_id,Movement Zone,I,4,True,False,False,Destination Movement Zone ID - Movement Zone to which the inventory for this order line will be staged.
pckwrk_dtl,ship_line_id,Shipment Line ID,S,10,True,False,False,"If pick is associated to an order, this will have the value of the shipment line ID that is satisfied by this pick."
pckwrk_dtl,ship_id,Shipment ID,S,30,True,False,False,"If pick is associated to an order, this is the shipment ID which requires this pick."
pckwrk_dtl,ordnum,Outbound Order Number,S,35,True,False,False,"If associated to an order, this is the order number which requires this pick."
pckwrk_dtl,ordlin,Outbound Order Line,S,10,True,False,False,"If associated to an order, this is the order line which requires this pick."
pckwrk_dtl,ordsln,Outbound Order Sub-Line,S,10,True,False,False,"If associated to an order, this is the order sub-line which requires this pick."
pckwrk_dtl,stcust,Ship-To Customer,S,20,True,False,False,Ship-To Customer - The customer to which this order will be ultimately be shipped.
pckwrk_dtl,rtcust,Route-To Customer,S,20,True,False,False,Route-To Customer - The customer to which this order will be shipped.
pckwrk_dtl,concod,Consolidation Code,S,10,False,False,False,Consolidation Code
pckwrk_dtl,pckqty,Pick Quantity,I,4,False,False,False,The amount of product to pick.
pckwrk_dtl,pck_catch_qty,Pick Catch Quantity,F,8,True,False,False,The catch quantity to pick.
pckwrk_dtl,appqty,Applied Quantity,I,4,False,False,False,The amount of product applied against this pick.
pckwrk_dtl,app_catch_qty,Applied Catch Quantity,F,8,True,False,False,The catch quantity already applied.
pckwrk_dtl,lodlvl,LPN Level,S,1,False,False,False,"The type of pick: L = Pallet pick, S = case pick, D = piece pick"
pckwrk_dtl,ship_ctncod,Shipping Carton Type,S,10,True,False,False,Shipping Carton Code
pckwrk_dtl,ship_ctnnum,Shipping Carton Number,S,30,True,False,False,Shipping Carton Number
pckwrk_dtl,wkonum,Work Order Number,S,20,True,False,False,"If for a work order, this will indicate which work order number."
pckwrk_dtl,wkorev,Work Order Revision,S,10,True,False,False,Work Order Revision
pckwrk_dtl,wkolin,Work Order Line,S,10,True,False,False,Work Order Line
pckwrk_dtl,seqnum,Sequence Number,I,4,True,False,False,Work Order Line Sequence Number
pckwrk_dtl,subnum,Sub-LPN,S,30,True,False,False,"For a cartonized kit, this field will indicate the label that will be applied to the completed kit."
pckwrk_dtl,dtlnum,Detail LPN,S,30,True,False,False,This field is not currently utilized by standard processing.
pckwrk_dtl,subucc,Sub-Load UCC Code,S,20,True,False,False,Subload UCC code number.
pckwrk_dtl,subtag,Case Tag,S,40,True,False,False,Sub-Load Tag - used to define the RFID tag value for case pick
pckwrk_dtl,cur_cas,Current Case,I,4,True,False,False,Current case number to use in 1-of labeling
pckwrk_dtl,tot_cas_cnt,Total Case Count,I,4,True,False,False,Total case count for use in 1-of labeling
pckwrk_dtl,prtdte,Print Date,D,14,True,False,False,Date pick was printed
pckwrk_dtl,bto_seqnum,BTO Sequence,S,20,True,False,False,This field represents the sequence that the line will be picked as determined by the Build to Order system.
pckwrk_dtl,slot,Slot,S,10,True,False,False,"When using BTO, the user is directed to place the inventory for this order line into this slot. The slot is determined by the Build to Order system."
pckwrk_dtl,bto_dlv_seq,Delivery Sequence,S,30,True,False,False,The delivery sequence will be used for sorting the list and comes from the order line.
pckwrk_dtl,lm_assign_num,Labor Assignment Number,S,15,True,False,False,Labor Assignment Number
pckwrk_dtl,lm_assign_seqnum,Labor Assignment Sequence Number,I,4,True,False,False,Labor Assignment Sequence Number
pckwrk_dtl,pm_err_cod,Error Code,I,4,True,False,False,Contains the error code if pre-manifesting was performed for the pick and failed.
pckwrk_dtl,pm_err_desc,Error Description,S,2000,True,False,False,Contains the error description if pre-manifesting was performed for the pick and failed.
pckwrk_dtl,ctnerr_flg,Cartonization Error,I,4,False,False,False,Cartonization Error Flag - specifies whether the picks are failed to cartonize or not. Picks that fail to cartonize will have error flag as true.
pckwrk_dtl,res_uom,Detail UOM,S,2,True,False,False,Detail UOM
pckwrk_dtl,ins_dt,Inserted Date,D,14,True,False,False,Date the row was inserted.
pckwrk_dtl,last_upd_dt,Last Updated Date,D,14,True,False,False,Date the row was last updated.
pckwrk_dtl,ins_user_id,Inserted User,S,40,True,False,False,User id of the person who created the row.
pckwrk_dtl,last_upd_user_id,Last Updated User,S,40,True,False,False,The user id of the person who updated the row most recently.
pckwrk_dtl,rowid,Row ID,I,4,False,False,True,
pckwrk_dtl,schbat,Schedule Batch Number,S,32,True,False,False,Schedule batch. This uniquely identifies the record and represents a group of picks.
pckwrk_dtl,untcas,Units Per Case,I,4,True,False,False,Units per case
pckwrk_dtl,wrktyp,Work Type,S,1,True,False,False,Work type
pckwrk_dtl,prtnum,Item Number,S,50,True,False,False,"Item Number - Identifier for the item, or SKU that is ordered."
pckwrk_dtl,prt_client_id,Item Client ID,S,32,True,False,False,"Client id of item number.  In non-3PL systems, this will be set to a default of '----'."
pckwrk_hdr,wrkref,Work Task,S,12,False,True,False,This uniquely identifies the record.
pckwrk_hdr,wrktyp,Work Type,S,1,False,False,False,Work type
pckwrk_hdr,schbat,Schedule Batch Number,S,32,True,False,False,Schedule batch. This uniquely identifies the record and represents a group of picks.
pckwrk_hdr,srcloc,Source Location,S,20,False,False,False,The source location for beginning the work.
pckwrk_hdr,srcare,Source Area,S,10,False,False,False,Source Area - Area code to which the inventory for this order line will be picked.
pckwrk_hdr,client_id,Client ID,S,32,True,False,False,Client ID
pckwrk_hdr,wh_id,Warehouse ID,S,32,False,False,False,Warehouse ID - the warehouse in which the inventory is to be received.
pckwrk_hdr,lblbat,Label Batch,S,6,True,False,False,Pick works grouped in the same label batch will all share the same lblbat value.
pckwrk_hdr,lblseq,Label Sequence,S,50,True,False,False,Sequence used to order label printing.
pckwrk_hdr,devcod,Device Code,S,20,True,False,False,The device code that should be used when printing labels for this pick.
pckwrk_hdr,oprcod,Operation Code,S,9,True,False,False,Operation Code applied to the Pick
pckwrk_hdr,pck_mthd_id,Pick Method ID,I,4,False,False,False,Pick Method Id - Identifier of a pick method.
pckwrk_hdr,pckqty,Pick Quantity,I,4,False,False,False,The amount of product to pick.
pckwrk_hdr,pck_catch_qty,Pick Catch Quantity,F,8,True,False,False,The catch quantity to pick.
pckwrk_hdr,appqty,Applied Quantity,I,4,False,False,False,The amount of product applied against this pick.
pckwrk_hdr,app_catch_qty,Applied Catch Quantity,F,8,True,False,False,The catch quantity already applied.
pckwrk_hdr,pcksts,Pick Status,S,1,False,False,False,Pick Status
pckwrk_hdr,prtnum,Item Number,S,50,False,False,False,"Item Number - Identifier for the item, or SKU that is ordered."
pckwrk_hdr,prt_client_id,Item Client ID,S,32,False,False,False,"Client id of item number.  In non-3PL systems, this will be set to a default of '----'."
pckwrk_hdr,orgcod,Origin Code,S,25,True,False,False,"If this pick requires a specific origin code, this value will be filled in."
pckwrk_hdr,revlvl,Revision Level,S,25,True,False,False,"If this pick requires a specific revision level, this value will be filled in."
pckwrk_hdr,lotnum,Lot Number,S,25,True,False,False,"If this pick requires a specific lot number, this value will be filled in."
pckwrk_hdr,asset_slot,Slot Number,S,10,True,False,False,Slot Number - The slot number assigned during list pick generation based on pick list rule.
pckwrk_hdr,sup_lotnum,Supplier Lot Number,S,25,True,False,False,"If this pick requires a specific supplier lot number, this value will be filled in."
pckwrk_hdr,invsts,Inventory Status,S,4,True,False,False,Inventory Status
pckwrk_hdr,invsts_prg,Inventory Status Progression,S,4,True,False,False,Inventory Status Progression
pckwrk_hdr,lodlvl,LPN Level,S,1,False,False,False,"The type of pick: L = Pallet pick, S = case pick, D = piece pick"
pckwrk_hdr,loducc,LPN UCC,S,20,True,False,False,Load UCC code number.
pckwrk_hdr,lodtag,Load Tag,S,40,True,False,False,Load Tag - used to define the RFID tag value for pallet pick
pckwrk_hdr,lodnum,LPN,S,30,True,False,False,This field is not currently utilized by standard processing.
pckwrk_hdr,untcas,Units Per Case,I,4,False,False,False,Units per case
pckwrk_hdr,untpak,Units Per Pack,I,4,False,False,False,Units per pack
pckwrk_hdr,ftpcod,Footprint Code,S,30,True,False,False,This is footprint code associate with the item.
pckwrk_hdr,ctncod,Carton Type,S,10,True,False,False,The code for the carton being used.
pckwrk_hdr,ctnnum,Carton Number,S,30,True,False,False,Carton Number
pckwrk_hdr,ctnseg,Carton Segment,S,10,True,False,False,Carton Segment
pckwrk_hdr,pos_id,Pos ID,S,10,True,False,False,Position ID to track position of the List/Carton in the group of Lists.
pckwrk_hdr,visflg,Visible,I,4,True,False,False,This field is not used by standard system processing.
pckwrk_hdr,splflg,Split,I,4,True,False,False,Split Case Flag - Determines whether or not the system can allocate partial case quantities.
pckwrk_hdr,locflg,Confirm Location,I,4,True,False,False,Confirm location on pickup.
pckwrk_hdr,lodflg,Load Pick,I,4,True,False,False,Confirm load number on pickup.
pckwrk_hdr,subflg,Sub-Load Pick,I,4,True,False,False,Confirm case identifier on pickup.
pckwrk_hdr,dtlflg,Detail Pick,I,4,True,False,False,Confirm piece identifier on pickup.
pckwrk_hdr,prtflg,Confirm Item Number,I,4,True,False,False,Confirm item number on pickup.
pckwrk_hdr,orgflg,Origin Code,I,4,True,False,False,Confirm origin code on pickup.
pckwrk_hdr,revflg,Revision,I,4,True,False,False,Confirm revision level on pickup.
pckwrk_hdr,lotflg,Lot Tracking,I,4,True,False,False,Confirm lot number on pickup.
pckwrk_hdr,sup_lot_flg,Supplier Lot Tracking,I,4,True,False,False,Confirm supplier lot number on pickup.
pckwrk_hdr,qtyflg,Confirm Quantity,I,4,True,False,False,Confirm pick quantity on pickup.
pckwrk_hdr,catch_qty_flg,Confirm Catch Quantity,I,4,True,False,False,Confirm catch quantity on pickup.
pckwrk_hdr,adddte,Date Added,D,14,True,False,False,Added date - Date/time when pick work was added.
pckwrk_hdr,pckdte,Date Picked,D,14,True,False,False,Date/time that pick was confirmed.
pckwrk_hdr,cmpdte,Date Completed,D,14,True,False,False,Completed date - Date/time when pick work was completed.
pckwrk_hdr,refloc,Reference Location,S,20,True,False,False,The source location identifier that will be displayed to the RF operator. This may not be the same as the srcloc value.
pckwrk_hdr,ackdevcod,Acknowledged Device,S,20,True,False,False,Used during cluster picking to tag which pick works will be processed by a device.
pckwrk_hdr,pipflg,Pre-Inventory Allocation,I,4,True,False,False,Indicates if the pick is a pre-inventory pick where the pick work exists before the inventory is delivered to the location.
pckwrk_hdr,frsflg,Process By Freshness,I,4,True,False,False,"Freshness Process Flag - This flag is set if this order line requires freshness processing - that is, that the oldest product shipped is newer than the newest product previously shipped."
pckwrk_hdr,clst_seq,Cluster Sequence,I,4,True,False,False,Cluster Sequence - Indicates in what order a carton will be filled in a bulk cluster pick
